Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,barometer_7am,barometer_2pm,barometer_9pm_0,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5
1861-08-30,42,54,49,48,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-East,1,North-East,0,28.7,28.7,28.7,55,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Bor. very bright E to W,The ther 29 [degrees] at Sunrise,Halo round the Sun at 6 pm,,
1861-08-31,45,62,50,52.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,None,None,None,West,NA,NA,NA,NA,NA,NA,NA,NA,South,0,South,2,North-East,4,28.65,28.7,28.75,57,69,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-01,48,48,44,46.6,cloudy,cloudy,cloudy,NA,rain,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-East,1,East,5,East,0,28.9,28.95,29,62,65,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-02,40,56,39,45,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,0,East,0,East,0,29,29.05,29,55,72,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-03,35,56,40,43.6,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,East,0,East,0,28.95,28.85,28.8,54,65,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-04,38,54,41,44.3,cloudy,rain,rain,NA,rain,1:00 AM,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,South-East,1,East,0,28.65,28.6,28.55,54,67,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-05,40,41,40,40.6,rain,rani,rain,NA,rain,,10:00 PM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,1,North-East,1,North-East,0,28.45,28.5,28.55,62,60,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-06,38,52,45,45,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,0,North-East,0,North-East,0,28.65,28.75,28.75,56,66,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-07,43,40,40,41,cloudy,rain,rain,NA,rain,12:00 AM,8:00 PM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,0,South,0,West,0,28.6,28.5,28.45,68,60,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-08,41,52,46,46.3,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,5,North-West,Illegible,28.45,28.5,28.55,63,72,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-09,39,50,38,42.3,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,5,North-West,0,28.6,28.75,28.8,55,72,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-10,48,52,35,45,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North,4,North-West,0,28.7,28.85,28.9,66,72,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-11,38,72,52,54,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-West,4,North-West,0,28.85,28.75,28.75,62,70,66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-12,36,58,54,49.3,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,4,North-West,0,28.7,28.7,28.6,60,66,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-13,48,49,39,45.6,cloudy,rain,cloudy,NA,rain,10:00 AM,6:00 PM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,4,North-East,0,North-West,5,28.7,28.7,28.65,65,66,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-14,38,58,40,45.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,4,North-West,4,North-West,0,28.7,28.8,28.75,60,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-15,50,52,35,45.6,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,6,North,4,North,0,28.3,28.4,28.6,66,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-16,33,49,35,39,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-West,0,North-West,0,28.7,28.75,28.7,60,72,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-17,38,45,31,38,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North,4,North,0,28.45,28.4,28.5,65,70,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-18,36,44,40,40,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,4,North,4,North,2,28.55,28.55,28.6,68,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-19,40,41,40,40.3,cloudy,cloudy,rain,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,2,North-East,4,North,5,28.3,28.45,28.25,60,65,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-20,40,42,33,38.3,clear,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North,5,North,5,27.9,28.15,28.4,58,66,63,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-21,29,39,36,34.6,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,2,North,2,North,1,28.55,28.8,29,52,65,67,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-22,28,40,35,34.3,clear,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North,0,North-East,4,29,29.1,29.05,63,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-23,32,37,35,34.6,clear,cloudy,snow,NA,snow,8:00 PM,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,East,5,South-East,5,East,4,29,28.9,28.85,54,60,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-24,33,38,36,35.2,snow,cloudy,snow,NA,snow,,7:00 AM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,2,North,1,North,1,28.6,28.55,28.5,68,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-25,34,40,37,37,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,4,North,3,North,0,28.5,28.65,28.8,60,71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-26,36,46,40,40.2,cloudy,cloudy,rain,NA,rain,9:00 PM,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North-West,0,North,0,28.8,28.85,28.9,65,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-27,33,34,36,34.3,snow,rain,rain,NA,snow,,10:00 PM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,1,North-East,4,North-East,0,28.8,28.75,28.75,60,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-28,35,37,35,35.6,rain,rain,rain,NA,rain,1:00 AM,10:00 PM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,1,North-East,2,North-East,0,28.65,28.5,28.3,61,70,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-29,48,48,38,42,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,5,North,0,28.1,28.25,28.5,60,70,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-09-30,33,41,35,36.3,clear,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North,1,North-West,4,28.75,28.9,28.9,66,71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-01,32,45,38,38.3,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,None,None,None,North-West,NA,NA,NA,NA,North-West,2,North-West,5,North,1,28.9,28.75,28.6,60,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-02,30,35,30,31.6,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,5,North,5,North,4,28.6,28.6,28.7,65,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-03,32,40,29,33.6,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,3,North,1,North,0,28.7,28.75,28.75,52,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the Sun at 4pm,,,,
1861-10-04,30,41,40,37,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,None,None,None,East,NA,NA,NA,NA,NA,NA,NA,NA,North-East,0,East,0,North-East,0,28.75,28.9,28.9,60,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-05,33,38,28,33.6,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,0,28.9,29,29.05,58,75,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Bor. very bright,None,None,None,None
1861-10-06,32,40,46,39.3,cloudy,rain,cloudy,NA,rain,1:00 PM,8:00 PM,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,South,1,South,0,28.8,28.55,28.5,64,76,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-07,35,35,32,34,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,0,North-East,1,North-East,0,28.85,29.05,29.15,65,76,64,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-08,31,42,38,37,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-East,0,South,0,South,0,29.15,29.1,29,60,68,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-09,38,40,36,38,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,1,North-West,1,28.9,28.9,28.9,56,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-10,32,36,30,32.6,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,5,North-West,5,28.85,28.8,28.85,60,74,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-11,30,40,32,34,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,5,North-West,5,28.9,28.9,28.85,52,70,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-12,30,34,30,32.3,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North-East,2,South-East,2,28.9,28.85,28.9,56,71,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Bor very bright,,,,
1861-10-13,31,35,34,33.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,0,South-East,0,North-East,0,28.9,28.55,28.6,58,68,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Bor very bright,Halo round the mơn,,,
1861-10-14,36,40,36,37.3,cloudy,rain,cloudy,NA,rain,2:00 PM,3:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,0,North-West,5,North-West,5,27.9,27.6,27.75,56,71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-15,39,41,38,39.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,5,North-West,6,North-West,5,28,28.15,28.25,60,72,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-16,35,34,30,33,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,6,North-West,4,28.6,28.75,28.85,69,70,69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Bor very bright,Shower of snow at 11 am,,,
1861-10-17,25,35,33,31,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,2,North-West,1,North-West,0,28.95,28.95,29,60,73,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the nơn,None,None,None,None
1861-10-18,31,38,30,36.3,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,North-West,0,North,0,28.9,28.9,28.9,56,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the Aur.Bor. bright,None,None,None,None
1861-10-19,20,35,30,28.3,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North,0,North-West,0,28.9,29,29,56,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Halo round the moon at 9 pm,Empty,None,None,None
1861-10-20,27,28,33,29.3,cloudy,snow,snow,NA,snow,10:00 AM,10:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-East,1,South-East,1,East,4,28.85,28.6,28.4,60,68,65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The sun rose red,,,,
1861-10-21,32,33,30,31.6,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North,5,North,0,28.35,28.65,28.8,60,71,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-22,23,32,30,28.3,cloudy,clear,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North,1,North-West,2,North-West,0,28.8,28.8,28.8,58,70,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the sun rose red,Halo round the moon,,,
1861-10-23,27,32,34,31,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,0,28.55,28.45,28.4,62,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-10-24,41,45,36,40.6,cloudy,cloudy,snow,NA,snow,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South,0,North-West,1,North-West,0,27.9,27.85,28.2,56,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Raining very hard during the past night,shower of rain + snow,,,
1861-10-25,18,25,22,19.3,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,1,28.75,29,29,58,74,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,the Aur.Bor. very bright,None,None,None,None
1861-10-26,31,39,37,35.6,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,4,North-West,4,North-West,4,28.9,28.9,28.9,55,66,72,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The sun was very red,Halo round the sun at  2pm,Aur. Bor. very bright,,
1861-10-27,38,40,36,38,cloudy,cloudy,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,2,North-West,5,North-West,5,28.7,28.9,29,58,71,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The sun set red,The Aur.Bor. very bright,,,
1861-10-28,15,36,33,28,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,West,0,South-West,0,North-West,5,29.1,29.15,29.1,50,71,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The sun rose red,The Aur.Bor. very bright,,,
1861-10-29,32,38,35,35,cloudy,rain,fog,NA,rain,8:00 AM,4:00 PM,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,0,North-East,4,East,2,29.1,29.1,29.1,60,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Thick fog all day,None,None,None,None
1861-10-30,40,50,46,45.3,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-East,1,South-West,2,South-West,2,28.9,28.8,28.7,56,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur. Bor. very bright,None,None,None,None
1861-10-31,36,56,40,44,clear,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-West,0,South-West,0,South-West,0,28.7,28.8,28.7,58,72,70,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1861-11-01,40,50,38,,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,1,North-West,1,North-West,0,28.65,28.8,28.9,60,71,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The sun rose red,,,,
1861-11-02,28,33,30,None,cloudy,cloudy,cloudy,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,4,North-West,4,North-West,0,29,29.05,29.05,56,72,74,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur.Bor. very bright,None,None,None,None
1861-11-03,18,32,26,None,clear,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,North-West,0,West,0,North-West,0,29.35,29.35,29.35,60,74,71,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Bor very bright,,,,
1861-11-04,30,35,32,None,cloudy,clear,clear,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-East,1,South-West,1,East,1,29.2,29.15,29.15,46,65,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,The Aur Bor very bright,,,,
1861-11-05,34,34,33,None,cloudy,cloudy,rain + snow,NA,rain,3:00 PM,None,None,None,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,South-East,1,East,1,North-East,5,28.95,28.9,28.9,48,65,68,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
