Observation date,open_air_thermometer_7am,open_air_thermometer_2pm,open_air_thermometer_9pm,open_air_thermometer_mean,remarks_7am,remarks_2pm,remarks_9pm,daily_weather_remarks,type_precipitation,rain_and_melted_snow_hour_began,rain_and_melted_snow_hour_ended,rain_and_melted_snow_amount,depth_of_snow,cloud_amount_7am,kind_of_cloud_7am,cloud_velocity_7am,cloud_direction_7am,cloud_amount_2pm,kind_of_cloud_2pm,cloud_velocity_2pm,cloud_direction_2pm,cloud_amount_9pm,kind_cloud_9pm,cloud_velocity_9pm,course_higher_clouds_9pm,wind_direction_7am,wind_force_7am,wind_direction_2pm,wind_force_2pm,wind_direction_9pm,wind_force_9pm,transcriber_comments,barometer_7am,barometer_2pm,barometer_9pm,attached_thermometer_7am,attached_thermometer_2pm,attached_thermometer_9pm_0,barometer_corrected_7am,barometer_corrected_2pm,barometer_corrected_9pm,barometer_corrected_mean,dry_bulb_7am,dry_bulb_2pm,dry_bulb_9pm,wet_bulb_7am,wet_bulb_2pm,wet_bulb_9pm,force_of_vapor_7am,force_of_vapor_2pm,force_of_vapor_9pm,relative_humidity_7am,relative_humidity_2pm,relative_humidity_9pm,transcriber_comments,max_thermometer_obs,max_thermometer_cor,min_thermometer_obs,min_thermometer_cor,casual_phenomena,casual_phenomena_line_2,casual_phenomena_line_3,casual_phenomena_line_4,casual_phenomena_line_5,transcriber_comments
1872-03-25,31,33,32.2,None,NA,NA,NA,NA,None,None,None,0.8,10,10,Fog,None,None,10,Fog,None,None,10,Fog,None,None,East,1,North-East,5,North-East,0,29.25,29.5,29.57,40,47,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning fine, spitting snow & continued all day",evening snowing + drifting up to 9pm,None,None,None,,,
1872-03-26,34,36,32.2,None,NA,NA,NA,NA,None,None,None,-,-,8,Cirro-stratus,None,South,8,Cumulo-stratus,None,West,10,Fog,None,None,North-East,0,North-East,1,North-East,3,29.88,29,30.05,41,53,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning fine, sun very vaporous, thawing very freely, held up fine all day, thawing frely at night  and hazy",None,None,None,None,,,
1872-03-27,33,36,32.5,None,NA,NA,NA,NA,None,None,None,-,-,10,Haze,None,None,10,Haze,None,None,9,Haze,None,None,North-East,1,North-East,0,North-East,0,30.04,30.05,30.07,41,53,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning [illegible] hazy and thawing , Hr. full of ice, held up thawing all day, wind light, at night thawing",None,None,None,None,,,
1872-03-28,33,36.2,32,None,NA,NA,NA,NA,None,None,None,-,-,0,None,None,None,8,None,None,None,10,None,None,None,North-East,0,North-East,0,North-East,0,30.05,30.05,30.02,44,51,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning fine, solar halo, ice in Hr, thawing freely all day at 9pm spitting snow",None,None,None,None,,,
1872-03-29,31.1,33.1,32.5,None,NA,NA,NA,NA,None,None,None,0.2,2,10,Haze,None,None,10,Haze,None,None,10,Haze,None,None,North-East,1,North-East,3,North-East,4,29.78,29.72,29.73,43,49,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning snowing 7 am hazy, not much snow, commenced again at 12 am, and snowed all day",None,None,None,None,,,
1872-03-30,33.5,37.5,32.5,None,NA,NA,NA,NA,None,None,None,-,-,5,None,None,None,2,None,None,None,0,None,None,None,North,1,West,0,South,0,29.71,29.74,29.75,42,44,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning fine continued so all day, wind [veering] towards west in the evening, very changeably","stars seen, cleared up again at 9:30 am",,,,,,
1872-03-31,32,34,31.5,None,NA,NA,NA,NA,None,None,None,0.48,4.5,10,Fog,None,None,10,Fog,None,None,10,Fog,None,None,North,1,North,3,North,4,29.53,29.6,29.7,44,53,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning snowing, but very mild with wind from north and blowing hard and drifting continued so all day and evening",None,None,None,None,,,
1872-04-01,36,34,30,Empty,NA,NA,NA,NA,spitting snow,Retracted,4:00 PM,0.6,1,0,Haze,-,-,5,Cirro-stratus,-,-,0,Haze,-,-,North-East,0,North-East,0,North-East,0,29.8,29.8,29.66,40,50,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine but changeable, sun vaporous",at 4 PM spiting snow fine at night but looked changeable,,,,,,
1872-04-02,33,34.6,31,Empty,NA,NA,NA,NA,spitting snow and rain,8:00 AM,-,-,0.25,10,Haze,-,-,2,Cirrus,-,-,0,Haze,-,-,East,1,South-West,3,South-West,1,29.18,29.14,29.075,55,49,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning spitting snow and rain, thawing freely, sun vaporous at 4:30 PM spitting snow at 10 PM starry but dull",None,None,None,None,,,
1872-04-03,31.5,34,29.5,Empty,NA,NA,NA,NA,spitting snow all day,8:00 AM,-,-,2.75,10,-,Empty,-,7,-,Empty,-,10,-,-,-,East,0,East,1,North-East,1,29,29.05,29.062,44,50,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning spitting snow at inervals and continued all day, also at night, few flashes of lightning about 10:30 PM",None,None,None,None,,,
1872-04-04,32,36,30,Empty,NA,NA,NA,NA,spitting snow all day,Empty,-,0.1,0.5,8,Cumulo-stratus,-,South,10,-,Empty,-,10,-,Empty,-,North,2,North-West,2,North-East,2,29.12,29.13,29.206,41,44,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning sun looked very vaporous; spitting snow throughout the day wind variable, cleared up at night",None,None,None,None,,,
1872-04-05,32.2,34,30,Empty,NA,NA,NA,NA,showers of rain,morning 7 AM,-,-,-,10,-,Empty,-,5,Cumulo-stratus,-,-,10,-,-,-,North-East,0,North,0,North-East,0,29.54,29.71,29.83,42,49,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning showers of rain at 8 AM held up to 11 AM wind blew, and sun shone out, ice coming in the harbor, night fine but dulll",None,None,None,None,,,
1872-04-06,28.5,32.5,27.5,Empty,None,None,starry aurora,NA,Empty,-,-,-,-,10,-,-,-,10,-,-,-,0,Empty,-,-,North-East,1,North-East,2,North-East,1,29.9,29.95,30,39,58,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning cold and sharp, ice all night again at 2 Pm fine but dull continued so all day, night fine and starry aurora not very distinct",None,None,None,None,,,
1872-04-07,25,33,24,Empty,NA,NA,NA,silver thaw,Empty,Empty,-,-,-,8,-,-,-,5,Cumulo-stratus,-,-,10,Fog,-,-,North-East,1,North-East,0,North-East,0,30.1,30.1,30.12,39,48,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine silver thaw, clouds steady day beautiful and fine held up so aurora with streamers at 8:30 PM at 9 PM foggy",None,None,None,None,,,
1872-04-08,31.5,38,33.5,Empty,NA,NA,NA,NA,Empty,-,-,-,-,0,-,-,-,0,-,Empty,-,0,-,-,-,South,0,West,2,South-West,4,30.05,30.1,30.11,48,47,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, at 2 Pm sea moving slowly out evening very fine, night starry sky looked highly charged with electricity",,,,,,,
1872-04-09,36.4,40,38.5,Empty,None,None,starry,NA,rain,9:00 PM,-,-,-,9,Cumulo-stratus,-,-,6,Cumulo-stratus,Empty,East,0,Empty,Empty,-,West-South-West,1,West,4,South-West,4,30.1,30.11,30.1,42,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, sea all cleared out of harbor, wind brisk, and thawing freely; cloudy and misty at ngiht",,,,,,,
1872-04-10,36.5,42,43,Empty,NA,NA,NA,NA,some rain,5:30 PM,-,0.14,-,10,Fog,-,-,10,Fog,Empty,-,10,Fog,Empty,-,North-East,0,South-East,1,South-West,1,29.88,29.75,29.65,49,55,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning foggy, mild and thawing freely, wind very unsturdy; at 5:30 PM some rain (not much)",,,,,,,
1872-04-11,44,44,36.5,Empty,Empty,Empty,starry,NA,Empty,-,-,0.1,-,10,-,Empty,-,1,Cirrus,-,-,0,Empty,-,-,South,0,South,2,South,2,29.6,29.606,29.58,52,58,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning fine and continued so all day, thawing freely; very squally at night; stars visible, aurora not very distinct",None,None,None,None,,,
1872-04-12,38,49,37.5,Empty,NA,NA,NA,NA,some rain,6:30 PM,-,0.02,-,5,Cumulo-stratus,Empty,-,8,Cumulus,Empty,-,10,-,Empty,-,South,1,West,1,West,1,29.612,29.68,29.81,45,59,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine continued so til evening looked very dull and gloomy; at 6:30 PM some rain; aurora not distinct,None,None,None,None,,,
1872-04-13,36.5,45,35.5,Empty,NA,NA,NA,NA,Empty,-,-,-,-,8,Cumulo-stratus,Empty,Empty,4,Cirro-cumulus,Empty,Empty,1,Cumulus,-,-,West,0,South-West,1,South,2,30.05,30.04,30.022,47,55,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning and day fine, wind very variable all the evening; at ngiht dull, moon and stars seenbut clouded out",None,None,None,None,,,
1872-04-14,33.5,41.8,36.5,Empty,NA,NA,NA,NA,rain and silver thaw,8:00 AM,-,0.2,-,10,Empty,Empty,Empty,8,Cirro-stratus,Empty,-,0,-,Empty,-,South-East,4,South-East,1,South-East,1,29.714,29.6,29.472,45,52,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning silver thaw and rain,",with [stile] very unsteady,at 2 PM clouds breaking to westward; at night misting,,,,,
1872-04-15,33.5,36,32,Empty,None,None,starry,NA,spitting snow,1:00 PM,-,0.01,-,10,-,-,-,8,-,Empty,-,0,Empty,Empty,-,South,0,South,0,South,0,29.43,29.462,29.52,46,59,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"morning fine at 1 PM spitting snow, sun vaporing at 8:30 PM aurora presented a beautiful serpentine figure extending from east to west about 90 degrees",None,None,None,None,,,
1872-04-16,33,38,33,Empty,NA,NA,NA,NA,Empty,-,-,0.01,-,10,-,Empty,-,8,Cumulo-stratus,-,-,8,Cumulo-stratus,-,-,South,0,South,0,South-East,0,29.52,29.61,29.6,44,57,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning snowing a little at 2 PPM misting, evening and night fine and calm, auroral twilight",None,None,None,None,,,
1872-04-17,29.7,32,33.2,Empty,NA,NA,NA,NA,snow and drift | a little rain and silver thaw,morning,Empty,0.67,-,10,-,-,-,10,-,-,-,10,-,-,-,North-East,3,North-East,4,North-East,2,29.5,29.29,29.05,44,49,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning snowing and drifting a little, at 2 PM misting, rain hail and silver thaw together; commanced rain at 2 Pm heavy shower at 7:30 PM",None,None,None,None,,,
1872-04-18,33,32.5,32.1,Empty,NA,NA,NA,NA,spitting snow,all day,-,0.03,-,10,-,Empty,-,10,-,-,-,10,-,-,-,South-East,5,South,5,South,5,29.03,28.95,29.312,44,56,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"all night, morning blowing and spitting snow; very squally throughout the day; cloudy at night",None,None,None,None,,,
1872-04-19,38.5,47,34,Empty,NA,NA,NA,NA,Empty,-,-,-,-,2,Cirrus,Empty,-,1,Cirrus,-,-,0,-,-,-,South-West,0,South-West,0,South-West,Empty,29.655,29.85,30,43,60,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, continued so all day; night starry auroral twilight; sky very clear to the northward",None,None,None,None,,,
1872-04-20,34,40,34,Empty,NA,NA,NA,NA,Empty,Empty,Empty,-,-,2,-,Empty,Empty,-,-,Empty,-,-,-,-,-,South-East,0,-,-,North-East,Empty,30.124,30.2,30.2,44,None,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine held up all day; evening looked for rain; large white streaks of cloud to the northward,,,,,,,
1872-04-21,35,35,34.1,Empty,rolled cumulus,None,,NA,rain,12:30 PM,9:00 PM,0.18,-,8,Cumulus,Empty,-,10,-,Empty,-,10,-,-,-,South-East,1,South-East,1,South-East,2,30.122,30.15,30.07,46,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine at 12:30 PM commenced rain, not much; at 2 PM mist at 9 PM commenced rain again",,,,,,,
1872-04-22,36.5,38,35,Empty,NA,NA,NA,NA,rain,10:00 AM,all day,1.48,-,10,Haze,-,-,10,Haze,Empty,-,10,Fog,Empty,-,South-East,2,South-East,2,South-East,1,30.05,30.06,30,46,55,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, at 10 AM commenced rain; ceased at 1 PM, rain again in the evening, and misting at night",None,None,None,None,,,
1872-04-23,37,43,38.5,Empty,NA,NA,NA,NA,misting rain,2:00 PM,-,0.2,-,10,Fog,-,-,10,Fog,-,-,10,Fog,Empty,Empty,East,0,East,0,East,0,30,30.02,30.02,48,54,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine but foggy; slight mist in the evening; cleared up and clouded again at night,None,None,None,None,,,
1872-04-24,40,40.5,39,Empty,NA,NA,NA,NA,rain and mist,morning,-,0.19,-,10,Fog,-,-,10,Fog,-,-,10,Fog,-,-,East,0,East,0,South,0,29.8,29.97,29.96,52,55,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning foggy, some rain, cleared at noon at 2 PM looked threatening at 4 PM sun shone out ; mist at night",None,None,None,None,,,
1872-04-25,36.5,44.8,35,Empty,None,None,auroral twilight,NA,Empty,-,-,-,-,10,-,Empty,-,8,Cirrus,-,-,5,Empty,-,-,South-East,0,South-East,0,East,0,30,29.97,29.93,47,53,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning foggy, sun shone out looked vaporous; day fine and mild; sky on north west horizon very red; starry at night",,,,,,,
1872-04-26,34,39,32,Empty,NA,NA,NA,NA,spitting snow,8:00 AM,not [much],0.01,-,10,-,-,-,5,Cirrus,-,-,10,Fog,-,-,East,0,East,0,East,0,29.88,29.8,29.2,46,50,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning spitting snow, not much; day turned out very fine at 4 PM fog set in with wind and mist",None,None,None,None,,,
1872-04-27,31.8,36,32,Empty,NA,NA,NA,NA,snow,at night 6 PM,Retracted,0.22,-,5,Cirro-cumulus,-,-,5,Cirro-cumulus,Empty,-,10,-,-,-,East,0,East,0,East,0,29.4,29.25,29.03,45,45,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snowed during the night, morning hazy and dull; 2 PM threatening snow, commenced at 6 PM snowing and foggy at night",None,None,None,None,,,
1872-04-28,34,36.5,32.5,Empty,NA,NA,NA,NA,snowing,during night,-,0.57,5,10,Haze,-,-,10,Haze,-,-,10,Haze,-,-,West,Retracted,North-East,3,North-East Retracted,4,28.862,28.628,28.9,40,44,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Snowed at night; morning mist and thawing freely, very mild, silver thaw and mist followed",None,None,None,None,,,
1872-04-29,37,37.5,34.8,Empty,NA,NA,NA,NA,spitting snow,at intervals,-,-,Empty,6,Cumulo-stratus,Empty,-,10,Haze,Empty,Empty,10,Haze,Empty,Empty,North,4,North,5,North,5,29.28,29.49,29.704,42,44,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, spitting snow at intervals; not much; blowing at night",None,None,None,None,,,
1872-04-30,35,40,36,Empty,NA,NA,NA,NA,Empty,-,-,-,Empty,6,Cumulus,Empty,Empty,8,Cirro-stratus,Empty,Empty,10,-,-,-,North,0,North,0,North,0,30.08,30.18,30.14,39,42,45,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, continued so all day; cloudy at night",None,None,None,None,,,
1872-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.15,30.15,30.162,42,46,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, continued so all day",night very fine and starry,auroral livelight,,,,,
1872-05-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.124,30.1,30.23,43,45,48,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, continued so all day",night fine but cloudy,aurora not distinct,None,None,,,
1872-05-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.262,30.33,30.34,48,53,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine,"sun very vaporous, looked very changeable",auroral livelight,,,,,
1872-05-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.324,30.36,30.33,51,52,55,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fine, held up all day",at 2pm hazy and continued so all the afternoon,night cloudy,None,None,,,
1872-05-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.26,30.23,30.28,51,54,53,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rain during the night,Morning heavy,misty at 11 1/2 am,sun shone out til 1 pm,clouded up again with mist,,,
1872-05-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.088,30,29.96,51,59,62,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning fog, calm and mist",heavy showers all the afternoon,at 9pm rain,cleared up at 11 pm,None,,,
1872-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.08,30.08,29.92,54,63,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine and sultry,"2pm fog set in, cleared off again",very changeable,fog again at night,None,,,
1872-05-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6,29.78,29.44,52,63,52,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning rain and fog, sun vaporous",fog heavy at 2pm,and rain misty all the evening and at night,None,None,,,
1872-05-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.58,29.7,29.93,47,48,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning cold and rain,and then snow cleared at noon,evening tuned out fine,aurora very brilliant,,,,
1872-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30,29.85,29.602,41,43,43,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morning, ground covered with hoar frost",commenced snowing at 10 am,ceased at 1 pm about 3 inches fell,rain at intervals,None,,,
1872-05-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.089,30.09,30.23,38,41,42,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine,Ice off the Narrows,day held up fine,but got cloudy at night and very foreboding,aurora not distinct,,,
1872-05-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,30.16,30.08,29.97,39,43,44,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine and held up all the day,at 8pm spitting snow,at 9pm rain and silver thaw,None,None,,,
1872-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.95,29.94,29.99,43,47,47,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning misting and silver thaw,"at 2pm got fine, held up the afternoon",sky very red before sunset,None,None,,,
1872-05-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.99,29.892,29.832,44,45,46,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine,rain at 10 1/2 am,rain and mist at 2pm and continued so all day,None,None,,,
1872-05-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.47,29.5,29.54,45,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rain all night,morning misting,wind shifted and cleared up and held fine all the afternoon,None,None,,,
1872-05-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.7,29.78,29.872,43,50,51,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine but cold,day held up very well wind shifted,at midnight it commenced misting,,,,,
1872-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.95,29.8,29.774,47,48,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Rained all night and continued all day,at 7 1/2 pm very heavy rain,at 9pm raining and blowing,None,None,,,
1872-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.6,29.58,29.63,48,50,57,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine and sun shone out a little,at noon drops of rain,evening misting a little,None,None,,,
1872-05-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.8,29.77,30,45,53,54,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine and held up all day,Thermometer in sun 74 degrees at 5 pm,at 9pm commenced raining,None,None,,,
1872-05-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.87,29.842,29.75,50,55,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine,"at 1pm showers of rain, sultry","thermometer in sun 3 pm 83 degrees, in the shade 61 degrees, and on the grass 59 degrees",None,None,,,
1872-05-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.68,29.655,29.72,52,57,56,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,rained and blew hard all night,morning fine and held up all day,evening foggy,clouds very red at sun set,None,,,
1872-05-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,29.63,29.77,29.8,53,54,49,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,Morning fine,at 10 1/2 am commenced rain,wind shifted accompanied by heavy rain,afternoon hazy with light rain,None,,,
